period,si,ni,rpi,spi,AQI
2000-02,21.098765432098766,42.97561728395062,0.0,164.1568930041152,176.06944444444446
2000-03,22.04009433962264,43.54889937106918,0.0,170.41876310272536,181.84832285115303
2000-04,19.871234939759034,38.83644578313253,0.0,179.96385542168676,192.32505020080322
2000-05,20.346625766871167,39.15582822085889,0.0,165.91871165644173,181.84984662576687
2000-06,18.692307692307693,35.22996794871795,0.0,124.98183760683762,151.20299145299145
2000-07,18.13607594936709,34.67642405063291,0.0,90.31118143459915,117.52004219409284
2000-08,18.759493670886076,36.34620253164557,0.0,80.00105485232068,112.12573839662446
2000-09,19.984567901234566,36.23132716049383,0.0,98.28343621399176,123.06826131687244
2000-10,20.9609375,41.2590625,0.0,154.12708333333333,172.57359375
2000-11,20.89375,44.1390625,0.0,179.73541666666668,191.679375
2000-12,21.450757575757574,49.95560606060606,0.0,206.2808080808081,220.1709595959596
2001-01,21.2492774566474,45.31791907514451,0.0,188.4426782273603,205.13824662813101
2001-02,21.66885964912281,45.17119883040935,0.0,194.19395711500974,207.7809454191033
2001-03,20.967424242424244,42.275142045454544,0.0,162.98248106060606,181.42433712121212
2001-04,18.89080459770115,40.01652298850575,0.0,190.44013409961687,205.5014367816092
2001-05,17.553072625698324,35.583379888268155,0.0,171.4981378026071,185.90549348230914
2001-06,15.599085365853659,34.81722560975609,0.0,133.41107723577235,149.00635162601625
2001-07,15.452380952380953,31.65952380952381,0.0,94.31746031746032,111.9466765873016
2001-08,15.271198830409357,35.191520467836256,0.0,100.8391812865497,119.02119883040936
2001-09,16.893361581920903,36.45042372881356,0.0,112.6078154425612,128.72504708097927
2001-10,16.46629213483146,39.6997191011236,0.0,140.7869850187266,155.6051029962547
2001-11,18.188936781609197,43.33060344827586,0.0,177.40613026819923,189.67217432950193
2001-12,18.272142857142857,43.26914285714286,0.0,188.84142857142857,198.49857142857144
2002-01,17.028508771929825,41.11140350877193,0.0,131.40204678362574,149.70687134502924
2002-02,16.330409356725145,41.509502923976605,0.0,123.53265107212475,141.26583820662768
2002-03,16.899264705882352,38.711176470588235,0.0,128.62696078431372,143.21490196078432
2002-04,16.79485294117647,38.793088235294114,0.0,144.02205882352942,158.65882352941176
2002-05,16.151889534883722,38.744476744186045,0.0,135.5125968992248,155.45397286821705
2002-06,15.440868263473053,35.70823353293413,0.0,102.99550898203593,124.34331337325348
2002-07,15.689944134078212,33.894972067039106,0.0,117.75279329608938,136.64874301675977
2002-08,16.040364583333332,33.81588541666667,0.0,86.21614583333333,106.51119791666666
2002-09,15.271484375,34.341145833333336,0.0,94.15321180555554,113.00846354166667
2002-10,15.547774869109947,38.81793193717278,0.0,131.64092495637,146.19720767888305
2002-11,16.01513157894737,40.72934210526316,0.0,145.70438596491226,160.8813596491228
2002-12,15.539713541666666,41.198177083333334,0.0,163.36501736111111,174.8793402777778
2003-01,6.073651452282157,25.346473029045644,45.994467496542185,142.5795297372061,166.5954356846473
2003-02,5.983009708737864,22.718446601941746,43.113470873786405,97.36488673139159,123.01759708737865
2003-03,7.228260869565218,25.609782608695653,44.58586956521739,139.9996376811594,163.48768115942028
2003-04,7.397836538461538,27.092548076923077,43.79527243589743,155.34094551282053,181.93870192307693
2003-05,7.1133474576271185,30.528601694915253,42.4224929378531,241.36935028248587,269.9472104519774
2003-06,6.776905829596412,26.47982062780269,43.02896113602391,121.9211509715994,151.80698804185351
2003-07,6.41,22.585,35.076,97.654,121.40333333333332
2003-08,7.6913875598086126,25.454545454545453,40.671850079744814,97.84808612440192,125.03907496012759
2003-09,7.196969696969697,24.930555555555557,40.58249158249158,82.2946127946128,113.86910774410774
2003-10,10.33700980392157,44.5110294117647,53.076388888888886,213.63398692810458,247.7561274509804
2003-11,10.726047904191617,46.82185628742515,56.447854291417165,205.14021956087822,237.0077345309381
2003-12,10.430194805194805,51.4724025974026,60.800324675324674,197.22619047619048,231.92965367965365
2004-01,13.538128991060027,39.15059003831417,93.5137171136654,139.4189987228608,164.66149553001276
2004-02,13.816053511705686,40.15511287625418,91.66349080267558,140.59085841694537,166.79201574693423
2004-03,13.244746661429694,38.061606441476826,91.71970771144278,149.55398140874573,176.30447302958888
2004-04,12.653264331210192,37.08106687898089,89.4077116507431,153.84829617834393,181.926179007431
2004-05,12.704184587813621,35.87079569892473,88.26961350059736,143.34885483870968,175.25989247311827
2004-06,12.67268242740134,35.77205882352941,82.23754033258872,119.87997393894265,150.0716908662199
2004-07,12.237862444908375,36.07666144745998,81.76230109023429,110.22724251913708,144.17729123173277
2004-08,11.948346412556054,33.04100149476831,80.56693883906327,102.65017812655704,137.71996138515195
2004-09,12.154756711409396,34.96510906040268,81.26310011185683,106.54917393736018,138.56565995525727
2004-10,12.98414985590778,37.213400576368876,89.49343780019213,138.00154658981748,162.8929719020173
2004-11,13.095372296173046,43.442044509151415,92.97925679423183,152.3697781475319,177.10727398779812
2004-12,13.606714046822741,41.06028595317726,98.18246293199553,167.0242552954292,191.14591806020067
2005-01,14.212160493827161,38.92962962962963,100.35033950617284,187.38592592592593,207.54604938271606
2005-02,14.244011406844107,40.47114068441065,95.97908745247149,176.98225602027884,198.64138783269962
2005-03,13.666842228464418,39.51211376404494,97.19001638576779,171.5301966292135,196.1247717696629
2005-04,14.02165708123652,38.199766355140184,97.31125688952793,191.12826503714356,211.0669482386772
2005-05,13.788281753707286,38.04580915538362,95.23482162045993,187.30829572318936,207.25826348592304
2005-06,12.611629746835444,33.56971518987342,84.94135021097047,167.01318565400842,190.09788502109703
2005-07,12.33114161849711,34.00557803468208,81.64296724470135,143.71844894026975,169.01568882466282
2005-08,12.587328057282834,33.97043527416619,79.74623139250048,142.03401168268326,164.96232334652345
2005-09,12.230401938426454,33.94015108323831,80.84542474344356,133.74558152793614,158.79644146712275
2005-10,12.922134405620262,34.65134498058791,90.05472360880015,164.68926788685525,189.35317064152338
2005-11,13.42952380952381,38.52269541778976,98.03256963162623,187.36217430368373,209.69560646900268
2005-12,13.675208449138411,39.81306281267371,99.64616916805633,199.61080229757272,219.73845191773205
2006-01,12.033581395348838,38.603511627906975,95.08011627906977,199.29775193798451,219.82268217054263
2006-02,12.265358619592876,37.89279580152672,93.90024650127226,197.43658555979644,216.74978132951654
2006-03,11.836589082848434,35.98236699916875,91.71626489332225,175.59476309226932,198.30501523967857
2006-04,12.125928600907965,35.140311597193566,91.07177741092309,187.38578208832027,207.7817753473655
2006-05,11.808161733161734,33.659663234663235,88.11529386529386,173.7935077935078,196.4207779207779
2006-06,11.29320843091335,33.006557377049184,83.8602328909706,153.3524915430653,179.9836683580536
2006-07,11.49153619697578,31.19462063428342,80.09469088719389,131.83908738123912,162.13175097015923
2006-08,11.272060327198364,31.590315512708152,77.64548641542507,127.53680981595092,158.0289913818288
2006-09,11.449827235772357,31.931575203252034,79.63207994579946,129.29183604336043,160.11282520325202
2006-10,12.401419270833333,36.381582031250005,89.53170572916666,165.38011067708334,188.7023470052083
2006-11,12.120438050803525,35.17736197511664,90.45919193882841,164.63475246241575,189.89521448937273
2006-12,12.74451105782041,38.296083133493205,95.97448707700507,184.560551558753,207.06396216360244
2007-01,12.789827243350732,37.99061334824758,98.22467685806612,191.3180773054934,211.2311396967437
2007-02,12.722683594247169,36.67843642611684,92.18723749522718,163.3316151202749,185.38175194094438
2007-03,12.242537313432836,34.75603799185889,92.4979223202171,170.8700814111262,191.2287935323383
2007-04,12.306551305403763,34.849626593806924,92.77238919247115,172.21505768063145,196.26597753491194
2007-05,12.188542001070092,34.34598715890851,89.74019529159978,169.32554842161585,193.454721776351
2007-06,11.047154899894625,31.669011239901653,78.81815653904695,129.09041681301957,158.79438883034774
2007-07,11.00208186516326,31.51949436222692,79.40785764622974,120.44741014799155,151.74596253229976
2007-08,10.867777777777778,32.412076923076924,79.25351851851852,120.77444444444444,152.0452136752137
2007-09,11.398189439885837,32.91302176239743,79.80088298251873,126.80910334165776,157.07167915328816
2007-10,11.741235255570118,36.34533093053735,91.74829346876366,161.5873470948012,185.6433158584535
2007-11,12.397698894042097,38.446878344630754,97.6177012724462,182.65385301462717,204.38129979783565
2007-12,12.589351851851852,38.88654882154882,100.90356341189674,197.01102693602692,215.99673120089784
2008-01,12.01603379360465,38.64072492732558,102.32718628875969,196.2169331395349,214.37425811531008
2008-02,12.459962037717366,38.7266623806025,103.55271858927259,203.4473120254715,221.06223977467548
2008-03,12.221289934730335,37.986662658880114,100.04517347990381,192.44572311920302,212.61406160540477
2008-04,11.951742398360096,37.55034164673727,97.84670026192917,185.23337319211936,204.64669456781687
2008-05,12.09474327628362,38.26498428222144,97.24078763534754,187.97665618814762,209.09033356618932
2008-06,11.07906288280931,34.48198244181299,88.70588335374984,149.58646386280114,172.46017081802094
2008-07,10.671213208901651,34.52028894472362,87.23034816941852,141.0208183776023,166.54133764058386
2008-08,10.596282426013884,33.87912860796493,84.47080136402387,135.59231518694435,162.69936974789917
2008-09,11.173604060913707,35.46358925549916,85.26744923857868,134.3437323745065,162.33632966723067
2008-10,11.738821829309758,39.00028901734104,98.8293805961691,184.691941516491,204.30622520684574
2008-11,11.7864121663563,39.50579143389199,101.16384233395408,192.62765363128491,211.54154252017378
2008-12,11.687693648334625,39.85150077459334,103.3839885101988,207.35018073844563,222.8741285824942
2009-01,12.05904810298103,38.19116869918699,104.94715447154472,204.45497967479676,221.5075033875339
2009-02,12.19745418216894,37.00501240181893,104.46646341463415,217.9875292820725,234.3835951495108
2009-03,12.033201158106747,37.77650113293051,103.38650239174218,210.1386266364552,226.9684667673716
2009-04,11.421934902868905,35.7686125048244,98.63083751447317,193.4352888202753,212.01865109996137
2009-05,10.893439716312056,34.741972025216704,97.04713356973996,185.68692540057788,205.0359206724455
2009-06,10.892124692370796,32.11695036915504,94.08828958162428,181.81227782335247,202.7507519824993
2009-07,10.45433660130719,31.367,85.10109477124183,138.57084967320262,162.4571111111111
2009-08,10.180925686359062,30.016440275981026,84.14124263331895,133.80311197355184,158.14090125053903
2009-09,10.49160016799664,32.838513229735405,92.12090508189836,163.25892482150357,184.77414951700965
2009-10,11.798485457713443,35.139012866907926,99.63426484385471,183.96826832864227,202.8761459589867
2009-11,11.210893115069814,36.867465093885414,98.33178863745788,184.32567003691221,204.27523671962769
